Week,Game ID,Field Type,Stadium Type,Weather Temperature,Weather Condition,Weather Wind Speed,Team,Opponent,Location,Player Name,Position,Rushing Attempts,Rushing Yards,Rushing TD,Receiving Targets,Receptions,Receiving Yards,Receiving TD,Total TD,Fumbles,Pass Attempts,Pass Completions,Passing Yards,Passing TD,Interceptions
16,227,turf,outdoor,,,,Chargers,SF,Away,Jarret Johnson,OLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,227,turf,outdoor,,,,Chargers,SF,Away,Brad Sorensen,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,227,turf,outdoor,,,,Chargers,SF,Away,Danny Woodhead,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,227,turf,outdoor,,,,Chargers,SF,Away,Johnnie Troutman,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,227,turf,outdoor,,,,Chargers,SF,Away,David Paulson,TE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,227,turf,outdoor,,,,Chargers,SF,Away,Mike Scifres,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,227,turf,outdoor,,,,Chargers,SF,Away,Reggie Walker,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,227,turf,outdoor,,,,Chargers,SF,Away,Keenan Allen,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,227,turf,outdoor,,,,Chargers,SF,Away,Javontee Herndon,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,227,turf,outdoor,,,,Chargers,SF,Away,Jeromey Clary,OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,227,turf,outdoor,,,,Chargers,SF,Away,Ryan Carrethers,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,227,turf,outdoor,,,,Chargers,SF,Away,Jeff Baca,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,227,turf,outdoor,,,,Chargers,SF,Away,Alvin Scioneaux,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Marcus Williams,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Dee Milliner,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Quincy Enunwa,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Quinton Coples,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Wesley Johnson,OL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Oday Aboushi,OL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Dalton Freeman,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Saalim Hakim,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Zach Sudfeld,TE,0,0,0,1,1,6,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Chris Johnson,RB,10,30,0,1,1,3,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Willie Colon,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Percy Harvin,WR,2,1,0,5,4,44,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Walter Powell,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Nick Folk,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Daryl Richardson,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Ben Ijalana,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Dexter McDougle,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Jeff Cumberland,TE,0,0,0,5,3,43,1,1,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Kyle Wilson,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Calvin Pryor,FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Jermaine Cunningham,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Calvin Pace,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Ryan Quigley,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Kerry Hyder,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Darrin Walls,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Dakota Dozier,OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,T.J. Graham,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Damon Harrison,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Tommy Bohanon,FB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,John Conner,FB,1,2,0,1,1,26,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,T.J. Barnes,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Ikemefuna Enemkpali,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Phillip Adams,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Keith Lewis,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Geno Smith,QB,3,9,0,0,0,0,0,0,0,27,17,210,1,1
16,228,artificial,outdoor,,,,Jets,NE,Home,Brian Winters,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Dawan Landry,SAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Breno Giacomini,OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Jason Babin,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Sheldon Richardson,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Muhammad Wilkerson,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Chris Owusu,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Chris Young,OLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Trevor Reilly,OLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Demario Davis,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Mario Harvey,FB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,D'Brickashaw Ferguson,OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Dashaun Phillips,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Chris Ivory,RB,11,53,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Michael Vick,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Tanner Purdum,LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Kenrick Ellis,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Jeremy Kerley,WR,0,0,0,6,3,54,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Shaq Evans,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Tevita Finau,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Bilal Powell,RB,5,21,0,2,2,13,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Leger Douzable,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Jace Amaro,TE,0,0,0,2,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Eric Decker,WR,0,0,0,4,2,21,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Greg Salas,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Rontez Miles,SAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,David Harris,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Nick Bellore,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Nick Mangold,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Kona Schwenke,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Matt Simms,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Brent Qvale,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Chris Pantale,TE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Antonio Allen,SAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Jets,NE,Home,Jaiquawn Jarrett,SAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Chris Barker,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Jonathan Casillas,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Chandler Jones,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Nate Ebner,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,James White,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Chris Jones,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Ryan Wendell,OL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Tim Wright,TE,0,0,0,1,1,12,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Tyler Gaffney,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Darrelle Revis,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Jonas Gray,RB,6,5,1,1,0,0,0,1,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Malcolm Butler,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Cameron Fleming,OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Jake Bequette,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Brandon Browner,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,James Develin,FB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Justin Green,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Danny Aiken,LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Cameron Gordon,OLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Steve Maneri,TE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Garrett Gilbert,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,James Morris,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,LeGarrette Blount,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Duron Harmon,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Jordan Devey,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Jamie Collins,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Sebastian Vollmer,OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Josh Kline,OL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Aaron Dobson,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Devin McCourty,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Alfonzo Dennard,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Daxton Swanson,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Joe Vellano,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Akeem Ayers,OLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Vince Wilfork,NT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Tavon Wilson,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Deontae Skinner,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Stephen Gostkowski,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Greg Orton,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Shane Vereen,RB,6,38,0,2,1,12,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Marcus Cannon,OL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Tom Brady,QB,7,10,0,0,0,0,0,0,0,35,23,182,1,1
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Dan Connolly,OL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Jimmy Garoppolo,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Jerod Mayo,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Bryan Stork,OL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Logan Ryan,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Michael Buchanan,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Josh Boyce,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Patrick Chung,SAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Rob Gronkowski,TE,0,0,0,10,6,31,1,1,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Brian Tyms,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Matt Slater,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Nate Solder,OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Brandon Bolden,RB,5,32,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Ryan Allen,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Stevan Ridley,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Caylin Hauptmann,OL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Brandon LaFell,WR,0,0,0,10,7,64,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Dominique Easley,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Julian Edelman,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Alan Branch,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Kyle Arrington,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Jonathan Krause,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Rob Ninkovich,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Darius Fleming,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Zach Moore,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Danny Amendola,WR,0,0,0,11,8,63,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Chris White,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Michael Hoomanawanui,TE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Sealver Siliga,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,228,artificial,outdoor,,,,Patriots,NYJ,Away,Dont'a Hightower,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Knowshon Moreno,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Billy Turner,OL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Daryn Colledge,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Don Jones,SAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Jarvis Landry,WR,0,0,0,9,8,31,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Anthony Johnson,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Nate Garner,OG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Jimmy Wilson,SAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Brandon Fields,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Mike Brewster,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Louis Delmas,SAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Rishard Matthews,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Brandon Gibson,WR,0,0,0,5,2,50,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Jelani Jenkins,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Jason Trusnik,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Terrence Fede,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Koa Misi,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Kamal Johnson,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Sammy Seamster,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Charles Clay,TE,0,0,0,10,6,114,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Will Davis,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Cameron Wake,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,McLeod Bethel-Thompson,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Samson Satele,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Mark Asper,OL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Kelvin Sheppard,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Jason Fox,OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,R.J. Stanford,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Reshad Jones,SAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Shelley Smith,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Jamar Taylor,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Chris McCain,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Jonathan Freeny,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Lowell Rose,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Walt Aikens,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Brent Grimes,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Branden Albert,OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Caleb Sturgis,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Dannell Ellerbe,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Emmanuel Dieke,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Brian Hartline,WR,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Randy Starks,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,LaMichael James,RB,1,5,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Arthur Lynch,TE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Earl Mitchell,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Jordan Kovacs,SAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Sam Brenner,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Mike Pouncey,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Deandre Coleman,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Philip Wheeler,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,229,turf,outdoor,,,,Dolphins,MIN,Home,Michael Thomas,SAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
